incident_id,case_number,incident_datetime,incident_type_primary,incident_description,clearance_type,address_1,address_2,city,state,zip,country,latitude,longitude,created_at,updated_at,location,hour_of_day,day_of_week,parent_incident_type
624376481,14-3340578,11/30/2014 05:11:17 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,100 Block ABBOTT RD,,BUFFALO,NY,,,42.85450241584858,-78.82440608012755,12/01/2014 07:05:44 AM,09/24/2019 04:17:19 PM,POINT (-78.82440608012755 42.85450241584858),17,Sunday,Assault
11376826,09-1820701,06/28/2009 12:00:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,IVY ST & GENESEE ST,,BUFFALO,NY,,US,42.90762013036756,-78.8262926616737,07/02/2009 01:00:39 AM,09/24/2019 10:30:33 PM,POINT (-78.8262926616737 42.90762013036756),0,Sunday,Assault
74923524,11-2050550,07/24/2011 02:00:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block N PARADE AV,,BUFFALO,NY,,,42.93965094339309,-78.82845907709218,07/25/2011 06:00:37 AM,10/10/2019 07:19:10 PM,POINT (-78.82845907709218 42.93965094339309),14,Sunday,Assault
135880018,12-3510862,12/16/2012 11:03:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block ROMA ST,,BUFFALO,NY,,,42.92279124186519,-78.80021727266872,12/17/2012 07:01:39 AM,09/24/2019 04:08:54 PM,POINT (-78.80021727266872 42.92279124186519),23,Sunday,Assault
112449094,12-1411194,05/20/2012 10:36:03 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,300 Block EDISON AV,,BUFFALO,NY,,,42.93148519224234,-78.80237620993101,05/22/2012 06:00:14 AM,09/24/2019 04:08:20 PM,POINT (-78.80237620993101 42.93148519224234),22,Sunday,Assault
10089962,09-0740811,03/15/2009 05:20:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,DELAWARE AV & ALLEN ST,,BUFFALO,NY,,US,42.89941451737269,-78.87399475678626,05/29/2009 09:46:02 AM,09/24/2019 10:32:14 PM,POINT (-78.87399475678626 42.89941451737269),17,Sunday,Assault
48430926,10-2900175,10/17/2010 01:30:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,2200 Block FILLMORE AV,,BUFFALO,NY,,,42.93535978424484,-78.83928511855694,10/18/2010 12:01:32 AM,09/24/2019 10:23:59 PM,POINT (-78.83928511855694 42.93535978424484),1,Sunday,Assault
134555273,12-3370876,12/02/2012 11:47:57 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,100 Block W EAGLE,,BUFFALO,NY,14202,,42.8849457,-78.8784211,12/04/2012 07:01:38 AM,09/24/2019 04:09:21 PM,POINT (-78.8784211 42.8849457),23,Sunday,Assault
56164713,11-0230116,01/23/2011 03:07:28 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block WASMUTH AV,,BUFFALO,NY,,,42.905686521082146,-78.82800023584407,01/24/2011 07:00:14 AM,10/10/2019 07:22:23 PM,POINT (-78.82800023584407 42.905686521082146),3,Sunday,Assault
711388383,15-0880714,03/29/2015 09:50:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,200 Block OAK ST,,BUFFALO,NY,,,42.888641252642195,-78.8699514532906,03/31/2015 06:06:46 AM,09/23/2019 11:23:44 PM,POINT (-78.8699514532906 42.888641252642195),21,Sunday,Assault
41323308,10-2060305,07/25/2010 04:45:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block WOLTZ AV,,BUFFALO,NY,,US,42.89539061339044,-78.83520124773466,07/26/2010 12:05:35 AM,09/24/2019 10:24:38 PM,POINT (-78.83520124773466 42.89539061339044),4,Sunday,Assault
71106453,11-1701137,06/19/2011 10:15:39 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,600 Block E DELAVAN AV,,BUFFALO,NY,,,42.92203799493467,-78.83321899201435,06/20/2011 06:00:36 AM,10/10/2019 07:19:16 PM,POINT (-78.83321899201435 42.92203799493467),22,Sunday,Assault
48155837,10-2830976,10/10/2010 10:00:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,100 Block STRATFORD RD,,BUFFALO,NY,,,42.95311466959027,-78.87293994762067,10/12/2010 12:01:33 AM,09/24/2019 10:24:05 PM,POINT (-78.87293994762067 42.95311466959027),22,Sunday,Assault
15809067,09-2630455,09/20/2009 01:03:28 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block MILLS ST,,BUFFALO,NY,,US,42.897497440443566,-78.83789689363518,09/21/2009 01:00:57 AM,09/24/2019 10:29:16 PM,POINT (-78.83789689363518 42.897497440443566),13,Sunday,Assault
16883813,09-2770888,10/04/2009 10:58:17 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,800 Block E EAGLE ST,,BUFFALO,NY,,US,42.87926273984694,-78.84468685900079,10/06/2009 01:00:47 AM,09/24/2019 10:28:49 PM,POINT (-78.84468685900079 42.87926273984694),22,Sunday,Assault
752757586,16-0730164,03/13/2016 05:17:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,HERTEL ALLEY & COMMONWEALTH AV,,BUFFALO,NY,,,42.94735263644912,-78.86185717584344,03/15/2016 03:38:59 AM,09/23/2019 11:27:52 PM,POINT (-78.86185717584344 42.94735263644912),5,Sunday,Assault
48430943,10-2900267,10/17/2010 06:12:44 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block TRAMMEL WALK,,BUFFALO,NY,,,42.8833279190817,-78.85466629309417,10/18/2010 12:01:32 AM,09/24/2019 10:24:01 PM,POINT (-78.85466629309417 42.8833279190817),6,Sunday,Assault
33495202,10-1220988,05/02/2010 08:45:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,FOREST AV & DELAWARE AV,,BUFFALO,NY,,US,42.92810350410725,-78.86781933598678,05/04/2010 12:04:34 AM,09/24/2019 10:25:36 PM,POINT (-78.86781933598678 42.92810350410725),20,Sunday,Assault
234562439,13-2441023,09/01/2013 08:47:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block MARIGOLD AV,,BUFFALO,NY,,,42.935409722829064,-78.82901591129689,09/03/2013 06:02:03 AM,09/24/2019 04:10:07 PM,POINT (-78.82901591129689 42.935409722829064),20,Sunday,Assault
493042869,14-1941009,07/13/2014 10:01:34 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,300 Block IDEAL ST,,BUFFALO,NY,,,42.89352842744596,-78.8070185438696,07/14/2014 06:05:45 AM,09/24/2019 04:17:20 PM,POINT (-78.8070185438696 42.89352842744596),22,Sunday,Assault
376553814,14-0610815,03/02/2014 09:03:14 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block BREMAN,,BUFFALO,NY,,,42.91063253412451,-78.88629116310332,03/03/2014 07:03:32 AM,09/24/2019 04:13:12 PM,POINT (-78.88629116310332 42.91063253412451),21,Sunday,Assault
418903471,14-1100153,04/20/2014 12:00:53 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,900 Block DELAWARE AV,,BUFFALO,NY,,,42.91026043540657,-78.87098480852042,04/21/2014 06:03:54 AM,09/24/2019 04:13:31 PM,POINT (-78.87098480852042 42.91026043540657),0,Sunday,Assault
72232398,11-1841236,07/03/2011 10:59:10 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,100 Block ROYAL AV,,BUFFALO,NY,,,42.95222892835522,-78.90242354028018,07/04/2011 06:00:39 AM,10/10/2019 07:20:25 PM,POINT (-78.90242354028018 42.95222892835522),22,Sunday,Assault
261414354,13-2790678,10/06/2013 02:30:31 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,800 Block WEST AV,,BUFFALO,NY,14213,,42.914046,-78.897949,10/07/2013 06:02:20 AM,09/24/2019 04:14:35 PM,POINT (-78.897949 42.914046),14,Sunday,Assault
95910567,12-0220765,01/22/2012 09:19:06 AM,ASSAULT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block ROMA ST,,BUFFALO,NY,14215,null,42.9227922,-78.8009963,01/28/2012 07:00:06 AM,01/29/2012 07:00:08 AM,POINT (-78.800996 42.922792),9,Sunday,Assault
22846165,09-3540765,12/20/2009 08:50:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,2000 Block SENECA ST,,BUFFALO,NY,,US,42.85516269178168,-78.81012468678273,12/22/2009 01:02:46 AM,09/24/2019 10:27:14 PM,POINT (-78.81012468678273 42.85516269178168),20,Sunday,Assault
14201644,09-2420091,08/30/2009 01:40:47 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,400 Block BUSTI,,BUFFALO,NY,,US,42.89583108808935,-78.89077166655012,08/31/2009 01:00:56 AM,09/24/2019 10:29:32 PM,POINT (-78.89077166655012 42.89583108808935),1,Sunday,Assault
117694128,12-1830948,07/01/2012 07:42:53 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,100 Block TROWBRIDGE ST,,BUFFALO,NY,,,42.852194958647814,-78.82562777962801,07/02/2012 06:00:14 AM,09/24/2019 04:07:49 PM,POINT (-78.82562777962801 42.852194958647814),19,Sunday,Assault
735139223,15-2980132,10/25/2015 12:00:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block HAGEN ST,,BUFFALO,NY,,,42.91556052086646,-78.80765818264697,10/26/2015 03:54:54 AM,09/23/2019 11:24:10 PM,POINT (-78.80765818264697 42.91556052086646),0,Sunday,Assault
10964627,09-1720095,06/21/2009 01:44:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block BOEHM PL,,BUFFALO,NY,,US,42.91173710117908,-78.81242243228822,06/22/2009 01:00:28 AM,09/24/2019 10:30:52 PM,POINT (-78.81242243228822 42.91173710117908),1,Sunday,Assault
70120510,11-1560252,06/05/2011 04:45:02 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,WILLIAM ST & FILLMORE AV,,BUFFALO,NY,,,42.89584032101672,-78.84270428488166,06/06/2011 06:00:52 AM,10/10/2019 07:19:43 PM,POINT (-78.84270428488166 42.89584032101672),4,Sunday,Assault
